City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
0,mataura,70,NZ,1610152258,74,-46.1927,168.8643,288.71,6.71
1,longyearbyen,75,SJ,1610152259,79,78.2186,15.6401,267.15,6.69
2,port elizabeth,20,ZA,1610152260,88,-33.918,25.5701,294.15,3.09
3,tuktoyaktuk,75,CA,1610152262,85,69.4541,-133.0374,255.15,3.09
4,ushuaia,75,AR,1610152227,41,-54.8,-68.3,287.15,9.26
5,bluff,100,NZ,1610152264,74,-46.6,168.3333,288.71,6.71
6,butaritari,100,KI,1610152265,81,3.0707,172.7902,300.34,8.5
7,tenenkou,0,ML,1610152267,19,14.4572,-4.9169,295.36,2.51
8,coquimbo,90,CL,1610152128,77,-29.9533,-71.3436,289.15,2.57
9,airai,100,TL,1610152269,85,-8.9266,125.4092,295.59,0.2
10,rikitea,23,PF,1610152270,73,-23.1203,-134.9692,299.33,5.94
11,monrovia,7,LR,1610152271,86,6.3005,-10.7969,299.34,1.96
12,constitucion,0,CL,1610152272,82,-35.3333,-72.4167,285.27,5.01
13,new norfolk,0,AU,1610152273,34,-42.7826,147.0587,298.15,2.24
14,busselton,96,AU,1610152274,33,-33.65,115.3333,303.15,1.34
15,alice springs,0,AU,1610152252,28,-23.7,133.8833,303.15,6.69
16,seoul,40,KR,1610151720,47,37.5683,126.9778,259.15,0.51
17,atuona,1,PF,1610152277,76,-9.8,-139.0333,298.28,7.41
18,isangel,90,VU,1610152278,100,-19.55,169.2667,299.15,2.38
19,fairbanks,75,US,1610152148,78,64.8378,-147.7164,262.15,0.04
20,vardo,70,NO,1610152279,95,70.3705,31.1107,267.87,9.03
21,vaini,40,TO,1610152280,79,-21.2,-175.2,303.15,4.63
22,bambous virieux,40,MU,1610152281,88,-20.3428,57.7575,298.15,5.66
23,cidreira,0,BR,1610152282,68,-30.1811,-50.2056,296.68,4.45
24,vila franca do campo,20,PT,1610152283,76,37.7167,-25.4333,284.15,3.09
25,orsha,100,BY,1610152286,98,54.5153,30.4053,270.06,4.29
26,hamilton,90,US,1610152207,69,39.1834,-84.5333,272.59,5.14
27,yertsevo,75,RU,1610152288,91,60.7966,40.086,250.79,1.78
28,kaitangata,76,NZ,1610152289,63,-46.2817,169.8464,288.71,6.71
29,saint-pierre,0,RE,1610152290,68,-21.3393,55.4781,296.15,2.06
30,jamestown,90,US,1610152292,86,42.097,-79.2353,268.71,4.12
31,beringovskiy,15,RU,1610152294,87,63.05,179.3167,245.02,3.31
32,hobart,20,AU,1610152217,53,-42.8794,147.3294,298.15,3.6
33,mattru,0,SL,1610152296,95,7.6244,-11.8332,296.82,0.48
34,tsuruga,58,JP,1610152297,55,35.6455,136.0558,273.15,1.34
35,choszczno,100,PL,1610152298,79,53.169,15.4205,275.37,1.59
36,khani,0,GE,1610152299,39,41.9563,42.9566,280.15,3.09
37,saskylakh,100,RU,1610152300,89,71.9167,114.0833,249.41,4.09
38,avarua,75,CK,1610152301,70,-21.2078,-159.775,302.15,5.14
39,krasnoselkup,99,RU,1610152302,89,65.7,82.4667,249.37,2.89
40,kapaa,1,US,1610152303,57,22.0752,-159.319,300.15,6.69
41,qaanaaq,100,GL,1610152304,89,77.484,-69.3632,255.88,4.26
42,bryan,90,US,1610152051,66,30.6744,-96.37,282.15,3.6
43,chenghai,0,CN,1610152306,31,23.4632,116.768,279.15,5.0
44,chokurdakh,97,RU,1610152307,89,70.6333,147.9167,245.76,1.23
45,cape town,0,ZA,1610151890,88,-33.9258,18.4232,293.15,5.14
46,bakchar,100,RU,1610152310,87,57.0186,82.0711,246.69,3.8
47,singaraja,89,ID,1610152311,69,-8.112,115.0882,301.75,1.17
48,norman wells,75,CA,1610152312,85,65.282,-126.8329,260.15,4.12
49,pevek,96,RU,1610152313,89,69.7008,170.3133,245.38,2.21
50,okhotsk,100,RU,1610152314,87,59.3833,143.3,248.66,5.29
51,port hardy,75,CA,1610152315,81,50.6996,-127.4199,281.15,1.03
52,bredasdorp,0,ZA,1610152319,94,-34.5322,20.0403,290.15,0.51
53,rio grande,0,BR,1610152319,80,-32.035,-52.0986,295.89,6.47
54,kudahuvadhoo,71,MV,1610152320,76,2.6708,72.8944,300.94,3.29
55,brae,90,GB,1610152321,70,60.3964,-1.353,278.15,9.77
56,upernavik,100,GL,1610152323,73,72.7868,-56.1549,259.39,2.27
57,barrow,90,US,1610152238,71,71.2906,-156.7887,255.15,5.14
58,maltahohe,100,NA,1610152324,42,-24.8333,16.9833,299.11,2.86
59,vila velha,75,BR,1610152325,78,-20.3297,-40.2925,300.15,4.63
60,harer,0,ET,1610152327,47,9.3094,42.1258,284.54,1.35
61,georgetown,20,MY,1610152031,78,5.4112,100.3354,299.82,1.54
62,dhidhdhoo,100,MV,1610152329,76,6.8833,73.1,301.01,3.86
63,yelizovo,0,RU,1610152330,65,53.1873,158.3805,254.15,2.0
64,port alfred,4,ZA,1610152331,94,-33.5906,26.891,294.26,2.98
65,punta arenas,75,CL,1610152032,62,-53.15,-70.9167,285.15,7.72
66,cayenne,75,GF,1610152334,100,4.9333,-52.3333,297.15,1.03
67,nuuk,20,GL,1610152336,58,64.1835,-51.7216,267.15,9.77
68,albany,0,US,1610152207,71,42.6001,-73.9662,268.15,2.69
69,banjar,75,ID,1610152338,94,-8.19,114.9675,299.15,1.54
70,tasiilaq,0,GL,1610152339,52,65.6145,-37.6368,263.15,1.54
71,katsuura,20,JP,1610152341,24,35.1333,140.3,279.26,6.17
72,blythe,1,US,1610152342,11,33.6103,-114.5964,294.15,4.63
73,paamiut,40,GL,1610152343,80,61.994,-49.6678,270.76,4.14
74,koumac,65,NC,1610152343,65,-20.5667,164.2833,303.47,0.76
75,kavaratti,100,IN,1610152344,76,10.5669,72.642,300.81,3.8
76,hualmay,100,PE,1610152345,83,-11.0964,-77.6139,294.59,4.03
77,hithadhoo,59,MV,1610152346,79,-0.6,73.0833,300.7,5.86
78,surt,0,LY,1610152347,43,31.2089,16.5887,293.85,5.72
79,hermanus,0,ZA,1610152348,87,-34.4187,19.2345,291.48,0.45
80,jalu,100,LY,1610152349,47,29.0331,21.5482,288.14,2.51
81,mayor pablo lagerenza,4,PY,1610152350,56,-19.9309,-60.7718,300.29,1.42
82,thouars,0,FR,1610152351,1,46.976,-0.2151,273.15,2.24
83,nanortalik,100,GL,1610152352,86,60.1432,-45.2371,274.72,4.91
84,kenora,90,CA,1610152353,93,49.8167,-94.4337,268.15,1.54
85,komsomolskiy,75,UZ,1610152354,73,40.4272,71.7189,266.15,2.06
86,tazovskiy,97,RU,1610152355,91,67.4667,78.7,250.21,3.02
87,port lincoln,0,AU,1610152356,53,-34.7333,135.8667,296.87,2.64
88,kirakira,100,SB,1610152357,66,-10.4544,161.9205,302.77,1.89
89,saint-philippe,0,RE,1610152358,68,-21.3585,55.7679,298.15,2.06
90,elat,0,IL,1610152277,41,29.5581,34.9482,289.15,3.25
91,khatanga,100,RU,1610152361,88,71.9667,102.5,245.28,3.68
92,sao filipe,42,CV,1610152362,79,14.8961,-24.4956,295.93,4.8
93,laguna,20,US,1610152363,76,38.421,-121.4238,286.48,3.6
94,margate,70,GB,1610152218,90,51.3813,1.3862,276.48,1.34
95,carnarvon,16,AU,1610152366,70,-24.8667,113.6333,303.15,5.66
96,fortuna,1,US,1610152277,87,40.5982,-124.1573,284.26,2.06
97,eureka,8,US,1610152368,79,40.8021,-124.1637,285.93,1.34
98,santa isabel do rio negro,100,BR,1610152369,98,-0.4139,-65.0192,295.5,1.03
99,karwar,87,IN,1610152369,79,14.8,74.1333,298.17,2.37
100,saldanha,0,ZA,1610152370,82,-33.0117,17.9442,289.15,3.6
101,arraial do cabo,80,BR,1610152371,89,-22.9661,-42.0278,298.45,0.34
102,kruisfontein,38,ZA,1610152372,92,-34.0033,24.7314,293.71,0.45
103,cabedelo,0,BR,1610152373,83,-6.9811,-34.8339,299.15,3.09
104,simao,100,CN,1610152374,85,22.7886,100.9748,285.05,1.37
105,benguela,81,AO,1610152375,74,-12.5763,13.4055,296.7,2.49
106,baykit,100,RU,1610152379,79,61.67,96.37,247.55,0.54
107,ponta do sol,22,PT,1610152380,76,32.6667,-17.1,283.15,1.79
108,nabire,92,ID,1610152381,65,-3.3667,135.4833,303.13,0.6
109,gadung,1,PH,1610152382,72,6.8025,124.02,301.21,0.75
110,mar del plata,0,AR,1610152365,67,-38.0023,-57.5575,289.82,2.57
111,jaggayyapeta,0,IN,1610152384,94,16.9,80.1,291.34,2.21
112,clyde river,75,CA,1610152385,84,70.4692,-68.5914,254.15,6.17
113,mayo,40,US,1610152386,69,38.8876,-76.5119,275.93,3.6
114,desaguadero,100,PE,1610152387,77,-16.5656,-69.0417,281.47,0.52
115,victoria,4,HK,1610152205,36,22.2855,114.1577,282.04,0.45
116,maridi,94,SS,1610152389,35,4.9158,29.4742,297.9,1.68
117,kalmunai,100,LK,1610152390,86,7.4167,81.8167,298.35,2.98
118,innisfail,100,AU,1610152391,82,-17.5333,146.0333,301.12,2.59
119,chuy,0,UY,1610152392,80,-33.6971,-53.4616,291.94,3.43
120,vao,100,NC,1610152392,85,-22.6667,167.4833,298.96,9.1
121,hovd,100,MN,1610152393,83,48.0056,91.6419,249.67,0.53
122,deputatskiy,98,RU,1610152394,89,69.3,139.9,244.53,0.89
123,kozhva,28,RU,1610152395,90,65.1073,57.0459,248.66,1.06
124,maralal,3,KE,1610152396,92,1.0968,36.698,286.3,1.37
125,karpathos,9,GR,1610152397,82,35.507,27.2132,290.15,5.14
126,cherskiy,77,RU,1610152398,88,68.75,161.3,244.04,1.4
127,san roque,75,ES,1610152400,87,36.2107,-5.3842,285.15,9.26
128,bereda,4,ES,1610152401,97,43.2686,-7.5406,273.71,2.68
129,saurimo,85,AO,1610152402,97,-9.6608,20.3916,288.54,1.55
130,lubao,75,PH,1610152403,69,14.9167,120.55,298.15,2.06
131,troitskoye,2,RU,1610152406,86,52.9821,84.6757,244.8,2.68
132,contamana,0,PE,1610152407,80,-7.3333,-75.0167,297.64,1.37
133,tiksi,100,RU,1610152408,89,71.6872,128.8694,247.85,5.47
134,ruthin,100,GB,1610152409,98,53.1137,-3.3178,274.82,0.83
135,beidao,100,CN,1610152343,58,34.5686,105.8933,267.27,1.22
136,hilo,1,US,1610152412,57,19.7297,-155.09,301.15,4.63
137,saint-leu,0,RE,1610152412,68,-21.15,55.2833,298.15,2.06
138,olavarria,100,AR,1610152413,61,-36.8927,-60.3225,290.22,5.03
139,north bend,20,US,1610152416,76,43.4065,-124.2243,283.15,2.57
140,grindavik,75,IS,1610152417,68,63.8424,-22.4338,267.15,10.29
141,klaksvik,90,FO,1610152418,100,62.2266,-6.589,280.15,9.26
142,oxbow,95,CA,1610152419,88,49.2333,-102.1676,262.04,0.53
143,mahebourg,40,MU,1610152228,88,-20.4081,57.7,298.15,5.66
144,saint george,1,US,1610152354,25,37.1041,-113.5841,283.71,1.54
145,poum,72,NC,1610152422,76,-20.2333,164.0167,301.84,5.66
146,ahipara,6,NZ,1610152423,68,-35.1667,173.1667,295.72,3.71
147,prabumulih,100,ID,1610152314,95,-3.45,104.25,297.24,1.57
148,auki,97,SB,1610152425,72,-8.7676,160.7034,302.47,1.18
149,dikson,0,RU,1610152426,89,73.5069,80.5464,248.62,5.57
150,thompson,20,CA,1610152427,92,55.7435,-97.8558,261.15,2.13
151,barcelos,0,PT,1610152428,80,41.5388,-8.6151,274.82,3.6
152,sitka,90,US,1610152229,87,57.0531,-135.33,279.15,6.69
153,torbay,90,CA,1610152430,93,47.6666,-52.7314,275.93,7.72
154,saint-francois,88,FR,1610152431,100,46.4154,3.9054,270.93,1.24
155,carutapera,79,BR,1610152432,79,-1.195,-46.02,299.63,3.22
156,taitung,75,TW,1610152433,66,22.7583,121.1444,284.15,3.6
157,villa sandino,40,NI,1610152434,54,12.0483,-84.9936,302.15,3.09
158,tautira,20,PF,1610152435,66,-17.7333,-149.15,303.15,5.66
159,ambilobe,0,MG,1610152439,91,-13.2,49.05,295.66,0.95
160,nelson bay,75,AU,1610152440,68,-32.7167,152.15,296.15,7.2
161,iqaluit,90,CA,1610152159,78,63.7506,-68.5145,257.15,6.17
162,codrington,0,AU,1610152442,54,-38.2667,141.9667,296.15,3.53
163,umm lajj,0,SA,1610152443,53,25.0213,37.2685,296.56,1.56
164,kieta,95,PG,1610152444,58,-6.2167,155.6333,303.19,1.59
165,leh,53,IN,1610152445,75,34.1667,77.5833,254.76,0.66
166,buraydah,20,SA,1610152446,93,26.326,43.975,284.15,1.54
167,massakory,41,TD,1610152448,21,12.996,15.7293,295.64,5.16
168,boa vista,75,BR,1610152449,78,2.8197,-60.6733,300.15,1.03
169,hongjiang,91,CN,1610152450,70,27.11,109.9956,275.35,1.35
170,pangnirtung,90,CA,1610152451,71,66.1451,-65.7125,253.15,1.03
171,kargat,100,RU,1610152453,87,55.1956,80.2811,245.15,5.25
172,karratha,39,AU,1610152454,42,-20.7377,116.8463,307.47,1.71
173,linjiang,99,CN,1610152455,78,41.8069,126.9078,252.71,1.18
174,anzio,100,IT,1610152456,95,41.4853,12.6179,279.82,0.45
175,lompoc,1,US,1610152274,59,34.6391,-120.4579,290.15,5.66
176,pacific grove,1,US,1610152197,88,36.6177,-121.9166,287.59,2.57
177,yellowknife,20,CA,1610152458,78,62.456,-114.3525,255.15,3.6
178,rocha,0,UY,1610152213,89,-34.4833,-54.3333,289.76,2.74
179,port macquarie,21,AU,1610152261,57,-31.4333,152.9167,297.59,0.89
180,avera,90,US,1610152461,90,33.194,-82.5271,278.15,2.06
181,nueva helvecia,53,UY,1610152462,74,-34.3,-57.2333,293.15,1.79
182,vryburg,27,ZA,1610152463,63,-26.9566,24.7284,295.36,1.49
183,malayal,75,PH,1610152464,78,7.208,121.942,301.15,1.54
184,pavilosta,90,LV,1610152466,100,56.8879,21.1859,272.15,2.57
185,alekseyevsk,98,RU,1610152467,86,57.8406,108.3492,248.91,4.31
186,narsaq,90,GL,1610152232,33,60.9167,-46.05,280.15,9.77
187,nikolskoye,0,RU,1610152469,85,59.7035,30.7861,262.59,1.0
188,palestine,0,PS,1610152471,44,31.9216,35.2033,290.37,1.03
189,porto walter,31,BR,1610152472,96,-8.2686,-72.7439,295.5,1.33
190,santa luzia,0,BR,1610152473,69,-19.7697,-43.8514,299.15,1.54
191,ewa beach,90,US,1610152332,61,21.3156,-158.0072,299.15,2.57
192,tuatapere,87,NZ,1610152474,74,-46.1333,167.6833,288.71,6.71
193,aksu,0,CN,1610152476,88,41.1231,80.2644,259.09,0.64
194,bonavista,100,CA,1610152478,100,48.6499,-53.1147,275.93,1.54
195,sabha,0,LY,1610152479,31,27.0377,14.4283,290.07,2.76
196,saint anthony,90,US,1610152480,93,45.0205,-93.218,268.15,3.6
197,san francisco de macoris,40,DO,1610152481,94,19.2952,-70.2554,298.15,1.63
198,hofn,41,IS,1610152482,82,64.2539,-15.2082,271.29,8.44
199,moerai,0,PF,1610152483,76,-22.4333,-151.3333,299.27,7.02
200,vanimo,77,PG,1610152485,62,-2.6741,141.3028,303.86,0.68
201,anloga,20,GH,1610152486,89,5.7947,0.8973,300.15,4.12
202,natal,40,BR,1610152354,74,-5.795,-35.2094,300.15,5.66
203,ostrovnoy,100,RU,1610152488,94,68.0531,39.5131,260.84,1.38
204,east london,3,ZA,1610152489,85,-33.0153,27.9116,295.56,2.09
205,bethel,1,US,1610152490,59,41.3712,-73.414,271.15,2.06
206,montepuez,100,MZ,1610152491,94,-13.1256,38.9997,293.61,1.34
207,provideniya,91,RU,1610152492,83,64.3833,-173.3,251.98,2.54
208,pitimbu,0,BR,1610152493,83,-7.4706,-34.8086,299.15,3.09
209,zalaegerszeg,90,HU,1610152494,100,46.84,16.8439,273.15,3.09
210,villazon,78,BO,1610152495,63,-22.0866,-65.5942,285.62,6.05
211,cam ranh,40,VN,1610152496,78,11.9214,109.1591,297.15,11.83
212,acapulco,40,MX,1610152347,78,16.8634,-99.8901,300.15,2.57
213,portland,1,US,1610152339,71,45.5234,-122.6762,282.59,0.42
214,westport,1,US,1610152501,43,41.1415,-73.3579,273.15,4.12
215,lata,3,PT,1610152505,62,40.1629,-8.3327,277.59,3.13
216,valparaiso,40,CL,1610152506,82,-33.0393,-71.6273,288.15,2.57
217,takoradi,100,GH,1610152507,87,4.8845,-1.7554,298.97,3.51
218,micheweni,99,TZ,1610152509,79,-4.9667,39.8333,299.78,5.9
219,vostok,31,RU,1610152510,81,46.4856,135.8833,246.24,1.11
220,sorland,99,NO,1610152511,90,67.667,12.6934,275.51,12.88
221,te anau,19,NZ,1610152512,47,-45.4167,167.7167,292.19,2.38
222,bitung,40,ID,1610152513,94,1.4451,125.1824,298.15,0.51
223,lebu,98,CL,1610152514,80,-37.6167,-73.65,285.72,7.42
224,ystad,90,SE,1610152515,93,55.4297,13.8204,275.15,3.6
225,luderitz,0,NA,1610152516,65,-26.6481,15.1594,292.59,7.81
226,bengkulu,16,ID,1610152517,78,-3.8004,102.2655,299.32,2.15
227,tuy hoa,100,VN,1610152518,84,13.0833,109.3,294.99,7.67
228,owando,55,CG,1610152519,85,-0.4819,15.8999,294.36,1.26
229,necochea,0,AR,1610152520,77,-38.5473,-58.7368,286.48,1.35
230,berdigestyakh,100,RU,1610152521,85,62.0989,126.6992,240.42,1.06
231,kodiak,90,US,1610152233,80,57.79,-152.4072,274.15,5.14
232,vetlanda,90,SE,1610152522,93,57.4289,15.0776,274.15,4.12
233,ajaccio,0,FR,1610152214,87,42.0,8.9167,279.15,2.06
234,adrar,0,MR,1610152524,42,20.5022,-10.0711,293.73,3.41
235,naze,40,JP,1610152498,57,28.3667,129.4833,283.15,6.69
236,fukue,75,JP,1610152526,80,32.6881,128.8419,273.15,4.63
237,tsogni,29,GA,1610152527,90,-2.7942,10.0988,296.98,0.27
238,wanning,99,CN,1610152528,81,18.8003,110.3967,286.34,6.62
239,castro,100,BR,1610152230,95,-24.7911,-50.0119,291.75,3.43
240,taywarah,0,AF,1610152530,52,33.35,64.4167,260.26,2.51
241,najran,0,SA,1610152532,53,17.4924,44.1277,283.15,0.97
242,ribeira grande,50,PT,1610152533,61,38.5167,-28.7,287.0,3.1
243,baie-comeau,90,CA,1610152534,68,49.2168,-68.1489,269.15,4.63
244,atar,0,MR,1610152535,52,20.5169,-13.0499,292.19,3.1
245,limon,75,CR,1610152536,78,10.0,-83.0333,300.15,1.18
246,itaituba,90,BR,1610152537,94,-4.2761,-55.9836,296.15,0.52
247,puerto ayora,20,EC,1610152538,91,-0.7393,-90.3518,296.48,1.34
248,gravelbourg,0,CA,1610152539,93,49.8834,-106.5512,265.15,1.54
249,escanaba,90,US,1610152540,80,45.7453,-87.0646,272.15,2.7
250,marabba,0,SD,1610152542,31,12.35,32.1833,295.48,5.09
251,taoudenni,0,ML,1610152543,20,22.6783,-3.9836,295.52,2.87
252,sao joao da barra,79,BR,1610152544,91,-21.6403,-41.0511,297.91,3.97
253,meulaboh,100,ID,1610152545,89,4.1363,96.1285,297.71,2.5
254,tarnogskiy gorodok,100,RU,1610152546,93,60.4997,43.5761,255.31,1.71
255,aden,30,YE,1610152311,71,12.7794,45.0367,297.14,8.27
256,christchurch,75,NZ,1610152541,55,-43.5333,172.6333,293.15,3.6
257,hobe sound,40,US,1610152317,55,27.0595,-80.1364,292.59,6.69
258,honiara,1,SB,1610152552,57,-9.4333,159.95,303.85,1.97
259,namibe,100,AO,1610152388,73,-15.1961,12.1522,295.06,2.45
260,gayny,75,RU,1610152554,96,60.3071,54.3241,259.62,2.11
261,katangli,100,RU,1610152555,83,51.7102,143.2326,248.85,4.05
262,fort-shevchenko,100,KZ,1610152556,77,44.5086,50.263,276.45,9.5
263,sisimiut,100,GL,1610152557,76,66.9395,-53.6735,261.55,5.71
264,inhambane,100,MZ,1610152560,84,-23.865,35.3833,298.34,3.85
265,kloulklubed,90,PW,1610152562,83,7.0419,134.2556,301.15,3.6
266,namatanai,100,PG,1610152565,65,-3.6667,152.4333,302.5,3.64
